block_id,hour,lighting_score,police_stn_dist,past_incidents,crowd_density,risk_score
47,18,3,1.14,44,9,100.0
69,1,9,7.7,15,4,100.0
92,10,7,8.97,50,9,100.0
88,16,5,6.73,30,4,100.0
10,4,5,2.48,15,8,100.0
15,23,4,5.62,16,8,100.0
25,15,7,7.81,38,0,100.0
54,5,2,2.58,20,0,100.0
79,9,1,6.19,45,8,100.0
75,11,3,0.91,11,9,74.63
56,16,4,8.28,43,8,100.0
54,4,10,7.7,38,5,100.0
71,15,1,5.43,44,10,100.0
51,1,5,2.42,23,1,100.0
21,12,6,2.66,30,8,100.0
57,11,9,9.74,0,2,52.87
47,4,1,1.07,49,8,100.0
71,3,5,7.67,10,6,100.0
35,5,1,8.55,21,3,100.0
89,2,6,2.11,37,7,100.0
55,13,7,9.98,10,10,75.56
4,16,9,5.79,8,3,51.96
17,16,5,8.49,5,3,80.74
33,0,6,8.3,10,5,100.0
57,13,2,5.93,13,1,99.2
12,19,2,1.51,24,1,100.0
99,6,8,1.49,39,4,100.0
69,6,10,2.0,2,6,34.69
91,5,10,1.59,38,0,98.19
73,12,6,9.21,5,6,74.11
7,15,0,8.99,17,0,100.0
48,18,4,8.29,24,10,100.0
67,7,9,7.62,18,5,81.31
70,19,8,5.87,7,10,70.72
46,21,9,8.49,8,6,73.08
47,16,10,6.19,12,1,68.85
16,3,4,2.79,7,4,86.9
91,19,6,9.02,16,5,100.0
47,4,3,6.87,18,1,100.0
66,1,3,4.07,49,3,100.0
70,3,1,0.7,47,1,100.0
4,20,8,8.59,46,3,100.0
78,5,4,5.86,37,6,100.0
53,18,7,3.16,24,10,100.0
50,15,6,8.07,39,9,100.0
66,2,0,7.69,47,1,100.0
8,4,0,9.79,49,4,100.0
4,21,4,1.5,26,0,100.0
35,19,9,8.93,29,6,100.0
25,15,0,3.23,33,10,100.0
15,9,9,3.3,47,1,100.0
78,19,7,2.5,17,10,81.27
61,10,4,4.26,24,5,100.0
85,12,9,4.79,16,3,78.27
43,9,0,7.5,10,0,99.89
94,3,4,9.56,34,1,100.0
15,8,1,2.59,28,5,100.0
91,7,5,4.78,23,7,93.62
46,3,4,1.74,5,8,79.63
66,7,8,2.82,6,9,43.44
21,5,0,8.93,37,2,100.0
14,0,1,6.5,9,4,100.0
20,17,6,6.23,2,7,59.86
87,3,10,0.2,49,9,100.0
22,5,9,3.84,45,3,100.0
67,19,7,8.5,26,7,100.0
96,7,7,0.57,26,6,84.64
12,10,9,6.0,41,9,100.0
69,0,1,5.46,49,10,100.0
8,18,3,9.98,36,9,100.0
73,6,8,1.2,45,2,100.0
84,4,0,8.74,0,2,100.0
4,3,7,9.04,27,1,100.0
89,10,7,7.27,45,1,100.0
80,9,8,9.71,40,8,100.0
35,23,7,1.73,48,10,100.0
28,8,3,3.28,16,1,87.19
96,13,4,7.2,8,7,78.48
21,21,5,3.92,29,2,100.0
14,0,4,2.3,23,5,100.0
30,9,7,8.89,36,7,100.0
2,23,3,9.71,44,2,100.0
19,21,5,7.25,17,4,100.0
86,15,6,0.99,9,10,52.81
14,5,1,1.97,50,10,100.0
2,16,7,6.05,40,0,100.0
20,2,10,3.51,25,7,100.0
5,5,2,4.31,4,5,73.94
84,3,2,7.45,18,10,100.0
30,13,8,6.05,4,2,61.89
60,7,0,5.02,27,4,100.0
69,15,10,8.15,39,9,100.0
7,11,6,4.6,7,2,61.86
43,21,5,2.42,12,0,82.69
96,13,9,7.06,18,10,82.85
66,9,0,3.52,40,0,100.0
67,8,8,2.61,9,6,63.88
56,17,2,5.28,19,2,100.0
2,23,3,7.1,45,3,100.0
19,10,8,8.76,45,0,100.0
46,10,3,6.14,28,7,100.0
35,1,5,0.86,25,4,100.0
59,3,8,4.4,47,4,100.0
39,0,2,1.9,49,1,100.0
26,23,1,7.7,45,0,100.0
68,8,3,1.82,20,8,93.38
72,15,2,9.12,39,7,100.0
24,23,10,9.77,5,0,100.0
80,15,8,6.94,30,6,100.0
19,20,6,5.6,50,2,100.0
51,1,8,0.31,10,4,79.15
10,22,6,6.29,49,2,100.0
75,0,1,5.14,3,2,100.0
80,0,3,9.18,36,0,100.0
81,8,5,4.01,3,9,56.23
5,0,10,4.62,49,7,100.0
7,0,1,0.17,21,2,100.0
76,9,3,2.69,0,5,60.17
57,20,3,3.11,9,6,87.87
27,20,2,7.34,25,2,100.0
54,15,8,4.2,37,9,100.0
43,16,0,3.9,29,9,100.0
5,10,4,1.56,16,10,83.92
97,10,4,6.62,26,6,100.0
80,7,10,8.3,47,6,100.0
35,19,7,9.0,7,5,89.03
100,23,3,7.08,42,4,100.0
13,15,7,1.59,5,1,48.61
75,2,6,0.44,49,2,100.0
32,23,4,1.54,30,1,100.0
3,4,7,1.15,10,0,100.0
44,9,9,0.98,33,0,93.9
32,14,9,1.46,17,5,62.61
7,4,8,6.85,28,2,100.0
72,5,9,0.81,23,9,76.16
37,23,1,9.24,31,1,100.0
17,2,9,9.86,48,9,100.0
38,1,4,5.1,4,6,90.76
85,14,4,3.93,7,4,70.89
45,5,0,8.96,18,9,100.0
81,6,6,5.79,26,2,100.0
48,6,0,1.36,38,8,100.0
31,21,10,7.25,12,7,77.15
4,23,0,1.43,41,8,100.0
35,9,6,1.63,21,1,83.82
96,19,0,5.63,37,7,100.0
27,3,10,9.84,45,0,100.0
82,2,6,4.2,16,2,100.0
100,16,4,7.29,10,7,80.74
62,12,5,3.73,6,10,63.85
34,23,4,5.7,49,5,100.0
12,19,5,0.77,42,3,100.0
37,16,2,6.21,9,6,81.01
33,18,4,3.86,21,7,100.0
70,20,0,4.52,47,7,100.0
83,9,4,1.31,34,1,100.0
99,23,5,3.17,15,3,100.0
28,14,0,9.39,37,9,100.0
11,14,2,9.79,8,1,100.0
17,7,3,7.98,37,0,100.0
22,6,1,6.47,45,6,100.0
46,4,0,8.32,35,4,100.0
66,15,9,7.05,38,2,100.0
16,22,1,9.77,13,1,100.0
58,17,7,8.99,21,1,100.0
32,23,1,3.2,26,10,100.0
35,3,7,9.54,36,5,100.0
57,12,1,4.59,21,9,100.0
13,10,2,4.98,30,8,100.0
20,2,5,1.06,36,4,100.0
40,11,2,7.45,17,2,100.0
53,2,1,0.44,23,0,100.0
88,12,7,3.99,46,6,100.0
47,10,10,0.92,40,10,95.13
22,16,3,3.56,4,7,63.22
49,23,3,3.11,30,1,100.0
57,2,9,1.92,0,10,55.98
93,10,10,2.41,40,3,100.0
84,13,3,3.7,46,10,100.0
31,18,2,1.37,17,1,93.85
61,14,4,0.17,34,8,100.0
83,9,1,3.59,36,2,100.0
40,19,7,3.29,6,1,69.46
27,10,4,7.94,2,1,73.53
69,17,1,6.41,19,2,100.0
83,1,3,2.28,30,4,100.0
72,13,8,1.38,39,5,100.0
87,1,10,8.05,9,10,90.36
33,18,5,3.9,36,3,100.0
99,15,2,3.49,39,5,100.0
41,3,2,8.97,38,4,100.0
52,16,9,3.37,31,5,95.66
28,11,3,4.33,29,9,100.0
1,1,5,4.24,16,6,100.0
50,17,2,8.97,27,10,100.0
80,13,8,2.96,7,1,50.68
40,11,2,2.07,25,6,100.0
86,13,4,2.42,6,2,63.9
13,21,3,1.88,45,6,100.0
38,6,1,2.7,3,2,74.3
78,22,0,1.38,21,6,100.0
89,14,1,8.88,30,7,100.0
96,5,1,5.37,21,10,100.0
24,1,10,9.99,7,4,86.71
55,21,6,7.02,19,6,92.94
75,7,9,3.09,47,8,100.0
36,5,6,5.31,2,2,59.73
46,3,5,1.43,4,1,96.22
70,6,3,6.24,27,10,100.0
64,23,1,3.69,35,10,100.0
72,21,4,8.48,12,3,100.0
34,12,6,2.61,24,5,91.81
71,3,9,5.85,36,9,100.0
61,20,8,4.05,11,1,79.67
2,23,9,5.31,40,9,100.0
4,5,7,2.47,26,4,90.31
43,15,10,8.34,14,0,73.15
22,8,0,4.82,49,3,100.0
97,1,8,1.9,5,3,58.49
7,15,0,4.05,4,1,78.91
1,17,8,0.93,38,9,100.0
98,10,1,1.11,21,9,96.32
14,10,7,4.87,24,7,93.2
38,11,3,0.7,41,1,100.0
36,9,4,9.51,6,4,87.73
69,7,2,2.88,27,5,100.0
68,10,8,6.74,2,9,55.08
18,23,1,2.31,23,7,100.0
8,0,2,6.42,46,6,100.0
24,0,4,1.69,44,5,100.0
98,22,8,8.44,29,8,100.0
35,0,1,7.15,41,7,100.0
28,10,0,4.23,7,5,88.66
5,20,5,1.43,43,3,100.0
47,5,6,9.89,0,2,68.85
55,2,4,7.23,11,1,100.0
45,21,1,9.74,16,0,100.0
64,20,8,5.57,35,6,100.0
80,12,6,1.95,22,10,86.84
12,16,5,9.57,28,8,100.0
31,16,0,5.55,13,0,99.2
19,22,7,9.1,31,2,100.0
37,11,6,7.96,33,1,100.0
80,3,5,6.4,38,9,100.0
98,9,7,4.43,41,0,100.0
82,7,6,6.61,33,8,100.0
82,2,3,4.14,7,3,100.0
26,0,2,1.48,0,7,84.05
20,7,3,0.33,28,1,100.0
35,8,0,8.62,1,10,87.74
43,13,7,7.68,33,3,100.0
63,9,7,9.86,10,2,90.22
12,22,1,2.87,32,2,100.0
96,6,0,7.92,24,1,100.0
88,6,0,1.71,39,10,100.0
13,12,8,8.45,20,5,96.42
98,8,10,1.75,38,0,96.14
98,6,8,5.62,19,5,81.57
43,11,6,1.09,31,1,92.93
98,6,6,3.74,18,4,85.22
63,16,7,2.83,39,2,100.0
71,20,7,7.11,47,3,100.0
100,21,3,8.04,25,9,100.0
99,21,10,5.73,0,6,41.06
1,15,6,6.13,48,7,100.0
96,4,0,7.92,3,4,100.0
17,19,9,0.64,15,1,71.16
34,20,9,1.42,18,8,82.68
94,16,1,3.27,44,8,100.0
67,22,3,1.31,45,6,100.0
73,10,3,5.86,35,2,100.0
93,3,6,7.42,30,1,100.0
44,7,2,1.97,22,6,100.0
98,18,7,5.96,12,1,87.14
27,12,6,7.93,7,7,65.91
23,19,4,6.06,45,5,100.0
27,20,6,4.59,25,8,100.0
29,20,5,3.76,3,3,64.15
60,23,7,0.37,35,5,100.0
44,14,5,8.28,30,7,100.0
25,19,2,1.56,22,10,100.0
84,18,9,1.01,19,3,72.28
65,11,10,5.83,44,8,100.0
66,3,7,4.07,50,6,100.0
78,4,1,6.23,32,5,100.0
85,7,1,0.46,33,4,100.0
85,20,5,8.27,5,9,82.96
90,18,9,9.52,47,4,100.0
82,18,7,7.8,25,4,100.0
27,8,9,8.21,4,7,62.37
94,16,7,2.5,17,4,64.8
43,4,10,7.18,40,8,100.0
52,16,1,4.64,40,6,100.0
49,18,5,5.58,39,2,100.0
77,22,9,5.93,23,0,100.0
10,0,4,1.85,25,3,100.0
42,9,5,7.02,11,2,84.79
100,8,6,5.8,33,0,100.0
47,17,5,8.66,14,5,96.37
60,6,1,7.04,30,5,100.0
17,17,5,7.47,21,5,98.0
84,20,0,9.2,45,4,100.0
82,17,3,4.26,6,5,70.31
15,6,3,4.0,41,5,100.0
22,9,7,1.11,17,3,67.19
24,17,6,7.27,37,7,100.0
34,21,0,1.81,1,3,81.68
74,18,4,8.68,47,2,100.0
25,15,8,6.03,27,1,98.34
41,19,7,2.09,16,4,78.66
93,7,0,3.7,1,3,83.48
16,20,0,7.0,2,10,96.91
17,3,8,5.62,7,10,86.01
82,16,10,0.26,17,3,59.93
43,23,2,0.6,44,6,100.0
13,5,4,8.95,43,0,100.0
67,0,6,5.22,16,2,100.0
43,11,8,9.06,13,6,80.82
3,20,0,9.13,6,7,100.0
70,2,4,6.99,25,1,100.0
26,0,9,4.12,25,4,100.0
27,10,9,3.7,21,10,80.76
26,4,7,4.68,6,9,82.64
20,23,6,7.43,48,2,100.0
50,16,6,2.2,13,10,58.61
50,16,3,4.34,43,2,100.0
40,9,2,4.82,18,2,100.0
58,2,2,7.0,22,3,100.0
81,3,3,6.12,0,10,76.88
9,3,4,9.56,27,1,100.0
83,20,4,2.58,47,5,100.0
40,7,2,0.97,8,8,76.45
69,1,3,5.51,14,1,100.0
87,23,9,3.41,0,5,62.29
82,3,1,5.58,1,1,100.0
68,0,7,8.9,20,10,100.0
61,2,3,6.8,42,2,100.0
77,16,6,8.66,24,7,100.0
85,21,0,8.22,30,9,100.0
85,6,7,0.59,40,0,100.0
40,4,9,7.12,15,6,100.0
97,4,9,3.57,46,6,100.0
35,19,2,5.24,38,10,100.0
99,7,6,6.62,33,3,100.0
59,3,3,4.3,13,4,100.0
22,23,7,2.9,40,5,100.0
3,13,8,9.16,13,2,86.73
72,14,10,7.1,1,10,48.83
22,8,2,1.75,25,10,100.0
30,18,7,7.52,49,7,100.0
81,1,6,9.23,38,1,100.0
3,7,5,6.38,50,9,100.0
61,4,5,0.18,31,0,100.0
81,20,4,6.74,23,3,100.0
68,18,2,0.3,17,1,93.13
70,16,10,7.81,23,1,89.11
21,14,6,7.01,37,10,100.0
51,12,1,9.6,38,7,100.0
64,4,10,2.99,5,10,66.08
2,19,3,6.29,4,2,92.94
53,12,4,9.05,1,9,75.42
52,17,0,5.69,46,2,100.0
36,3,0,7.95,24,7,100.0
83,12,4,5.63,35,4,100.0
56,16,10,1.81,12,10,43.29
45,17,9,0.2,15,8,57.59
60,4,0,3.46,3,0,100.0
49,5,10,4.01,26,5,82.54
22,11,3,4.51,44,8,100.0
38,15,2,2.16,6,0,69.73
39,23,0,7.86,25,1,100.0
7,20,3,0.25,34,9,100.0
37,15,10,8.74,35,9,100.0
98,6,4,2.02,38,0,100.0
86,19,10,1.96,26,10,80.68
41,9,1,9.23,35,3,100.0
87,0,9,8.06,0,9,68.95
8,18,6,6.62,50,6,100.0
50,22,3,7.43,15,10,100.0
49,18,8,7.95,35,5,100.0
65,20,2,1.59,7,8,74.15
58,8,10,0.88,15,2,60.85
18,13,3,9.65,19,0,100.0
12,21,1,8.5,50,7,100.0
68,3,4,2.23,43,5,100.0
36,22,1,7.32,20,9,100.0
18,4,10,5.43,14,10,87.67
88,14,3,6.81,19,5,93.93
30,23,1,8.51,4,3,100.0
99,10,4,1.18,16,3,72.59
73,10,3,2.58,19,7,85.51
75,6,4,4.61,13,8,88.94
86,10,9,6.83,44,3,100.0
87,4,2,5.57,11,3,100.0
60,4,1,1.48,9,3,100.0
62,22,1,6.12,25,4,100.0
89,10,6,0.64,3,4,48.19
91,4,1,3.05,42,8,100.0
12,9,6,4.23,41,1,100.0
22,14,0,1.27,13,0,90.33
38,2,10,7.09,11,1,100.0
48,15,5,5.89,5,3,63.9
57,13,4,7.38,5,3,74.74
51,20,10,4.5,29,2,93.04
35,4,3,3.62,7,5,97.37
26,23,7,5.88,25,5,100.0
65,17,7,0.42,24,3,75.74
80,10,5,8.6,28,5,100.0
80,18,5,5.75,19,10,100.0
13,14,10,6.77,18,9,80.9
85,18,3,3.97,20,0,100.0
75,18,5,4.15,31,8,100.0
24,4,9,2.75,44,5,100.0
64,11,0,8.26,40,9,100.0
83,3,2,7.38,43,6,100.0
22,13,6,4.43,35,8,100.0
80,15,3,7.11,8,0,80.49
40,20,4,0.59,27,0,100.0
32,1,4,2.39,43,1,100.0
59,20,5,0.13,7,1,61.38
37,14,5,2.18,49,6,100.0
16,10,1,5.53,3,9,70.63
71,18,8,2.73,14,9,76.39
56,18,2,5.28,17,9,100.0
63,6,5,4.04,22,0,98.88
29,17,10,6.13,40,2,100.0
45,17,9,2.46,40,6,100.0
43,9,0,8.07,44,7,100.0
6,0,8,9.55,27,1,100.0
34,14,6,5.72,47,6,100.0
60,9,1,3.19,3,8,74.29
37,10,10,4.49,47,10,100.0
63,22,0,4.43,36,1,100.0
78,14,4,3.01,10,2,69.52
12,12,0,4.22,44,1,100.0
81,7,0,1.14,3,2,62.41
76,12,5,7.86,34,5,100.0
59,2,5,7.15,11,7,100.0
90,17,1,8.68,38,7,100.0
53,5,9,3.99,3,3,38.38
75,19,9,8.96,45,6,100.0
52,1,5,8.16,43,7,100.0
81,20,2,2.23,16,6,100.0
84,6,4,9.37,50,5,100.0
47,10,5,7.27,21,0,100.0
13,18,8,9.93,4,2,71.61
13,12,0,5.46,28,4,100.0
28,1,3,2.04,41,2,100.0
35,10,7,9.73,47,9,100.0
69,9,0,5.53,41,10,100.0
12,23,6,0.5,44,4,100.0
69,9,5,5.19,20,4,94.64
71,16,2,6.84,7,7,85.87
11,18,3,1.85,14,7,91.77
76,21,6,3.22,38,1,100.0
84,5,2,6.93,18,1,100.0
67,22,6,1.85,43,1,100.0
9,19,5,0.28,3,9,54.05
47,8,10,9.95,19,3,81.0
21,18,1,9.23,13,9,100.0
42,1,1,3.88,4,8,100.0
41,0,7,2.28,39,6,100.0
41,10,5,7.05,10,8,89.35
4,16,6,5.56,45,5,100.0
45,17,1,6.2,50,0,100.0
72,2,1,1.74,21,8,100.0
19,5,4,4.24,40,10,100.0
68,2,2,9.08,46,7,100.0
29,1,10,0.92,11,4,68.74
88,7,7,2.7,15,7,67.19
16,14,3,6.88,15,1,93.57
94,9,3,6.17,43,6,100.0
23,11,5,1.43,15,7,68.17
10,21,3,5.39,10,10,94.34
52,11,4,5.63,48,2,100.0
30,14,2,2.39,47,7,100.0
71,7,1,3.29,40,0,100.0
39,8,4,6.38,39,7,100.0
7,8,10,6.79,2,5,48.54
62,23,9,5.17,25,10,100.0
8,13,6,7.42,34,3,100.0
46,23,8,3.37,6,0,96.25
59,15,1,6.55,24,0,100.0
66,6,2,8.79,2,5,90.73
72,19,2,1.25,3,2,73.85
52,11,10,8.17,33,10,100.0
54,1,4,2.6,43,5,100.0
64,16,3,3.29,15,2,90.66
55,8,8,0.76,23,9,76.66
23,5,7,2.11,21,4,83.02
72,0,8,3.72,15,9,89.56
37,20,0,6.98,32,9,100.0
84,18,9,2.3,3,8,39.83
49,12,0,5.35,9,1,93.49
66,0,7,7.26,18,5,100.0
2,4,4,3.83,10,10,96.81
65,23,10,2.92,45,6,100.0
62,14,5,3.5,9,0,73.96
79,4,1,2.95,35,8,100.0
47,16,8,5.13,27,7,91.93
59,8,4,1.77,12,7,71.73
68,8,5,5.82,42,0,100.0
42,0,1,8.04,5,1,100.0
86,12,10,8.06,0,7,55.78
91,3,10,2.72,47,4,100.0
66,8,9,9.15,29,6,100.0
17,8,1,9.78,8,4,99.79
5,12,3,3.25,13,0,84.42
1,22,10,7.88,36,6,100.0
11,18,1,4.0,49,5,100.0
80,23,8,6.97,27,9,100.0
16,9,3,4.99,34,0,100.0
7,11,1,2.22,28,7,100.0
21,3,1,9.58,48,3,100.0
65,21,3,1.67,21,1,100.0
61,8,7,1.52,3,3,37.04
100,14,5,3.21,28,2,94.87
46,9,4,5.5,11,0,84.44
87,1,10,5.72,14,8,100.0
18,3,4,7.58,25,0,100.0
1,4,2,2.34,16,8,100.0
66,9,10,0.17,49,0,100.0
70,7,2,6.77,7,0,85.82
52,5,9,3.89,27,9,94.27
16,12,9,3.59,11,2,55.32
37,6,9,8.21,13,0,75.97
66,22,8,8.01,49,7,100.0
60,17,0,2.62,48,7,100.0
22,14,8,0.21,0,8,33.59
92,9,4,2.62,12,6,74.99
42,8,8,9.24,25,4,100.0
38,5,1,0.91,16,4,93.41
92,21,1,1.29,50,4,100.0
3,15,2,0.58,17,1,87.88
71,14,9,9.73,45,9,100.0
68,23,9,7.38,38,1,100.0
43,3,10,4.3,25,0,100.0
61,18,5,0.28,5,5,60.71
96,18,3,7.55,13,0,100.0
90,7,5,5.29,45,8,100.0
66,9,1,8.4,3,2,89.99
90,2,5,5.28,39,4,100.0
34,18,10,3.97,14,3,63.35
2,17,2,0.95,34,5,100.0
20,20,2,3.44,10,7,90.79
72,18,3,0.65,12,0,80.9
67,21,5,1.93,21,6,96.86
20,3,6,8.02,49,5,100.0
65,5,5,9.05,5,2,79.8
38,0,5,2.92,24,2,100.0
94,15,8,0.44,19,10,69.75
66,11,8,5.69,18,3,81.39
44,17,2,8.93,16,9,100.0
58,2,5,6.25,6,4,91.05
73,1,6,9.06,4,4,95.46
52,12,2,9.71,17,6,100.0
75,23,3,7.91,36,3,100.0
5,8,4,3.44,41,6,100.0
51,11,3,3.88,42,5,100.0
9,2,2,5.11,23,7,100.0
84,18,4,0.28,21,10,100.0
95,10,3,4.18,21,3,100.0
31,0,3,1.94,15,7,100.0
84,21,4,5.13,48,7,100.0
61,14,5,1.93,18,8,80.28
62,23,7,9.14,3,10,88.48
18,17,5,7.26,1,9,64.63
37,10,5,6.59,2,10,64.57
66,8,6,0.84,7,10,52.54
44,7,10,3.57,24,2,80.89
22,17,7,6.09,6,10,68.22
58,6,7,9.15,10,3,84.2
69,5,5,3.8,12,3,67.98
36,8,2,6.82,14,6,87.69
20,4,0,6.15,36,3,100.0
16,10,8,2.04,25,4,77.29
42,19,3,4.58,18,6,100.0
12,14,10,0.15,37,0,88.6
12,17,0,9.54,32,3,100.0
76,4,4,7.1,40,10,100.0
42,16,1,7.29,48,9,100.0
20,4,6,2.5,37,9,100.0
83,1,10,8.61,29,3,100.0
3,4,3,4.97,47,2,100.0
10,19,7,6.46,36,3,100.0
83,8,9,4.15,15,6,59.06
11,10,7,8.15,44,4,100.0
93,8,5,2.16,47,4,100.0
20,17,7,7.57,24,6,100.0
86,10,10,6.9,23,5,87.3
55,3,1,7.9,19,0,100.0
41,19,9,6.48,30,5,100.0
71,2,7,1.97,44,9,100.0
98,2,7,6.77,41,0,100.0
30,18,3,0.85,43,7,100.0
66,13,0,6.74,46,0,100.0
77,10,4,9.84,17,8,100.0
46,11,6,7.62,6,0,70.0
17,7,10,0.66,28,4,86.54
37,9,9,2.87,32,8,89.75
43,20,6,4.65,48,1,100.0
43,10,0,6.4,39,6,100.0
46,17,9,2.85,19,6,69.5
58,19,10,8.88,19,7,91.29
8,20,10,8.37,47,2,100.0
99,22,5,9.44,17,2,100.0
53,8,2,2.33,8,8,84.12
32,11,5,8.47,26,9,100.0
60,17,2,4.58,12,5,87.3
42,10,6,5.44,44,9,100.0
8,15,8,3.69,26,10,88.04
95,2,6,6.97,11,5,100.0
99,8,9,1.58,15,10,60.24
66,13,8,6.03,9,2,70.6
6,0,2,6.5,38,10,100.0
13,18,5,7.29,2,8,76.03
49,17,0,5.16,39,10,100.0
69,1,4,3.61,36,0,100.0
63,4,3,1.05,2,4,76.76
13,11,5,7.6,27,1,100.0
73,23,7,2.81,7,4,80.11
95,15,5,7.39,32,10,100.0
55,13,10,1.96,32,6,90.8
31,22,6,0.71,23,10,100.0
58,3,8,3.86,33,4,100.0
59,20,6,3.69,29,2,100.0
15,21,8,5.95,30,2,100.0
3,18,6,1.77,15,1,76.08
73,23,4,3.69,31,6,100.0
71,4,10,7.14,33,10,100.0
31,7,5,5.16,9,9,77.07
61,15,1,3.6,30,0,100.0
81,4,7,9.9,10,0,100.0
96,0,9,3.39,36,2,100.0
3,9,2,1.71,20,0,100.0
10,16,8,9.06,4,3,61.57
34,22,0,4.09,12,8,100.0
53,19,6,4.58,20,1,100.0
30,9,5,1.38,7,0,60.92
84,5,0,8.02,43,9,100.0
21,5,4,2.48,31,9,100.0
95,16,1,5.07,42,6,100.0
45,19,7,4.62,24,7,100.0
23,0,2,1.31,27,6,100.0
96,17,1,0.58,6,1,71.08
31,22,10,0.65,31,2,100.0
73,3,7,2.62,27,3,100.0
65,10,5,1.32,45,9,100.0
63,12,2,7.24,4,2,87.08
24,17,0,5.28,41,8,100.0
15,14,9,2.97,40,2,100.0
88,2,0,5.6,30,0,100.0
72,6,3,3.76,0,4,49.45
42,19,8,4.25,22,2,100.0
71,5,5,1.96,50,0,100.0
27,7,8,9.31,10,4,74.82
83,19,0,6.86,17,5,100.0
14,18,0,7.21,4,4,100.0
78,9,0,2.62,34,6,100.0
67,12,8,8.1,6,2,68.6
10,7,2,6.79,13,7,95.45
53,17,6,0.64,14,7,65.08
23,12,9,2.49,44,1,100.0
89,22,4,6.71,36,6,100.0
12,0,10,9.26,41,10,100.0
93,15,1,4.75,46,1,100.0
50,2,8,6.75,46,10,100.0
89,11,0,1.05,12,10,90.46
27,16,4,6.46,19,10,100.0
96,18,5,7.69,0,0,73.98
11,11,8,9.84,26,9,100.0
12,2,0,3.52,23,7,100.0
6,5,9,7.09,8,5,58.01
14,18,7,5.17,13,10,80.87
91,20,7,2.38,3,4,58.07
77,11,4,7.2,42,8,100.0
4,1,7,4.33,14,5,98.1
13,15,6,1.63,18,3,78.43
61,22,8,0.13,1,5,63.9
86,18,2,7.0,27,10,100.0
35,14,7,8.73,45,2,100.0
1,10,7,7.4,23,8,100.0
84,3,10,1.93,15,10,71.99
58,21,4,0.59,30,6,100.0
22,15,0,6.03,35,0,100.0
7,2,10,4.64,17,2,100.0
6,20,4,0.82,13,4,85.83
51,22,8,7.35,26,3,100.0
49,0,1,4.44,18,9,100.0
68,2,3,2.63,9,7,97.84
99,18,8,0.93,27,10,90.54
22,10,4,2.76,36,9,100.0
5,17,6,8.38,39,7,100.0
80,11,6,5.95,37,7,100.0
32,17,5,6.67,42,3,100.0
7,19,8,5.41,1,2,50.25
36,1,1,2.34,46,6,100.0
63,2,2,0.22,4,4,91.64
95,9,10,4.78,7,6,45.29
46,5,3,5.97,39,1,100.0
14,22,0,2.76,17,9,100.0
41,7,2,4.23,44,7,100.0
16,12,5,0.59,42,0,100.0
57,14,6,9.79,43,0,100.0
50,8,3,7.06,10,5,91.28
40,23,8,9.76,44,5,100.0
15,17,1,2.07,23,3,100.0
85,21,10,3.07,20,10,82.82
23,10,4,6.35,30,10,100.0
41,17,8,9.06,43,1,100.0
69,7,9,9.2,8,10,65.6
56,3,3,3.33,6,8,96.11
69,0,1,8.82,19,1,100.0
64,21,7,8.41,7,2,74.14
94,22,7,1.04,23,0,100.0
93,22,7,3.53,7,8,73.96
99,22,1,9.83,13,7,100.0
88,16,6,2.98,12,3,66.18
20,23,7,6.22,31,6,100.0
99,8,8,2.68,12,2,57.22
60,21,3,1.23,7,7,76.61
10,11,2,4.05,35,9,100.0
40,5,0,9.77,34,2,100.0
5,14,7,2.54,34,1,100.0
9,15,9,2.33,27,0,91.03
79,7,3,4.75,18,2,100.0
38,19,2,6.38,49,1,100.0
49,17,6,8.78,47,3,100.0
63,12,6,8.01,8,9,73.27
29,13,4,0.42,32,1,100.0
91,14,3,8.24,41,8,100.0
18,17,1,4.24,6,6,79.87
68,5,2,2.09,43,0,100.0
7,7,3,8.47,25,8,100.0
42,6,5,4.61,24,2,100.0
78,1,9,8.89,49,4,100.0
82,5,5,8.61,47,1,100.0
57,14,10,4.31,27,3,81.22
24,16,1,5.63,3,5,77.92
5,6,8,9.02,12,3,75.48
42,8,4,3.42,47,6,100.0
68,18,2,0.9,16,6,96.29
58,0,10,0.52,4,8,53.95
64,8,2,7.12,11,2,100.0
17,11,9,0.36,10,3,48.23
43,3,10,4.49,21,7,95.35
94,20,6,9.51,47,1,100.0
42,21,4,2.58,14,2,95.85
1,17,0,2.23,5,0,79.6
53,13,4,1.95,21,4,90.72
19,14,9,1.81,46,3,100.0
81,16,1,7.98,33,4,100.0
40,12,10,0.64,1,7,29.36
6,21,9,9.0,50,7,100.0
89,6,0,0.91,48,10,100.0
49,23,4,6.86,5,1,100.0
52,5,7,1.84,3,0,37.92
81,4,6,0.6,20,5,100.0
15,22,4,0.12,13,4,86.52
96,8,3,4.43,34,0,100.0
20,5,9,8.76,35,1,100.0
17,3,2,2.48,9,5,100.0
75,9,6,6.85,46,5,100.0
4,15,5,2.22,41,10,100.0
54,17,7,6.46,16,4,80.72
39,18,10,3.16,16,0,65.63
24,5,9,9.05,47,5,100.0
1,20,8,1.1,0,7,41.16
58,8,7,0.82,11,2,65.32
11,14,3,2.56,3,2,69.99
24,11,4,7.78,44,9,100.0
22,10,5,6.65,4,1,64.94
27,19,9,6.42,31,0,100.0
80,6,3,9.86,49,3,100.0
22,0,7,3.07,35,7,100.0
